id	score
U67CD17	0.9896381
U8AB4D7	0.99712926
U8B718D	0.046206128
U645BDD	0.23611616
U98E811	0.993145
U92E05F	0.9952089
UBE904E	0.100721404
U92AA6D	0.9651318
U77CF2E	0.064305775
U763D5F	0.99325025
U8E074C	0.9866241
U605B53	0.036972426
U7EB1B6	0.043962047
U73461D	0.13479763
U791B50	0.2736554
U75A8F9	0.06102216
U74DE8F	0.016949583
UC97715	0.10396669
U9E0483	0.9701342
UC806F7	0.9857334
UD13EA1	0.99378055
UC58CCD	0.111707956
UD21733	0.98584634
U593624	0.08023728
U9F68E9	0.025594154
U929C47	0.1436912
U5BBDEB	0.99387944
UCC0764	0.05149946
U84D443	0.10486619
U96273E	0.036554795
U6D1FB0	0.09639297
UCD5BE2	0.124292865
U936DC3	0.90253675
U6B965F	0.9335936
U696126	0.1019233
U5C9D99	0.9891044
U966C27	0.9624261
U9BE007	0.0040021916
U9BCF08	0.07582367
U72726D	0.02456214
U99E74C	0.98243344
UA86D7D	0.0072859763
U564D13	0.15188019
U6CD1D7	0.28390872
U5FA156	0.9875916
U6C7A99	0.20319669
UC79476	0.054594453
U587FE2	0.9870372
U8B27A8	0.9936107
U98945E	0.12869889
UC6B472	0.98970246
U98AD27	0.10738323
UC556FC	0.8197482
U87B938	0.110015735
UD0C123	0.9980938
UCD5939	0.16077894
U851FBC	0.17800957
U6B1662	0.19789621
U974A51	0.014439897
U84F954	0.21104616
U63E393	0.06639821
UA8D60F	0.055145916
U6D249C	0.99924856
U59DCAE	0.4228886
U9E2668	0.07605258
UB29706	0.81650424
U677B36	0.039664205
UC282F7	0.9824059
U5BE5E9	0.9940102
UA0B0AD	0.21797855
UA0B96F	0.024031607
U8D19E8	0.32291496
UB04693	0.11392352
UD1864D	0.09591357
U86AAFF	0.9907102
UB1D261	0.120400734
U652A32	0.043798964
UC1146C	0.06030663
U5BFFFE	0.061217073
U9E0FE4	0.9496474
UA57983	0.10289702
U7A5684	0.9987608
U98D69D	0.99733835
UBD8A7C	0.090074934
UB7277F	0.005407926
UAA1988	0.18812706
UCBA430	0.9927094
U7C6DF4	0.9919703
UAC827C	0.088315755
U5CBDF8	0.14109482
UBF0F69	0.93291795
U5E6353	0.9934227
U78203A	0.8334359
U66154B	0.17335656
U96B5EC	0.9760183
U979AA9	0.0650104
UA7EEF9	0.9243606
U649158	0.120032504
UA381C0	0.034271237
U594C1F	0.019366622
UB79A0B	0.055430494
U63A498	0.10379229
UA59917	0.97798336
U64BE1A	0.05528061
U8B30C3	0.111082554
U7B0652	0.96802616
U8391D2	0.5008472
U7C9392	0.9976705
UC11349	0.98421025
UBB6C63	0.092196874
UC11239	0.063969
UC90474	0.98751885
UC4897F	0.9968354
U751E99	0.34066597
U94D7E2	0.97943294
UAA5F90	0.007594181
UBA954C	0.96716356
U9B30C4	0.99847716
UC01345	0.099851646
U9CEA9F	0.97438735
U8B4AC1	0.50505036
U9E68EE	0.9945563
U9218BF	0.34038424
U57F5FE	0.117914535
UCD3E16	0.94820344
U85BE75	0.997214
UB9AA27	0.9904235
UCF704A	0.9968939
UA8C9AC	0.029557435
U81A12B	0.8569922
U5FF1CD	0.954362
U8172D4	0.9872262
U62207C	0.20766896
U789C2B	0.98479897
U75BCD6	0.0958305
UB28678	0.98103184
UAB3BBB	0.13217154
UC9EAA0	0.98144203
UB559A9	0.99786514
U70FDB9	0.12833652
UA2E2DE	0.039119024
U97D9E7	0.89555633
UC529EC	0.58470076
U75EF8D	0.9926117
U6B0372	0.99400866
U877233	0.9906901
UB52250	0.9949452
UA831CA	0.94313896
UAA5521	0.9830536
U6CDBA1	0.9676844
U64C3C1	0.03027374
UBB757D	0.9963076
UB9A92B	0.98975766
UA5EA70	0.24197705
UB399DE	0.9937186
U843F11	0.33726412
UA84BC4	0.06328489
U588518	0.039579064
U5FCF35	0.06073917
U634AC0	0.98560613
U754662	0.014199073
U5DF85F	0.11393662
U6C7F41	0.029630737
U8D2DE0	0.1720533
U55C3F3	0.9300033
U565695	0.8775377
UAAF093	0.0088872975
U5D7A4A	0.9825477
U55EE1C	0.15101314
UC138A7	0.092484444
U72490A	0.028964665
U8AC143	0.9932367
U896F38	0.9989802
U660906	0.98335314
UB3C428	0.98740214
U927B60	0.9963314
U7C5815	0.8908727
UBE0698	0.9888889
U98CE6E	0.90731215
U938985	0.95873106
U8DAADD	0.017206324
U59C943	0.97460914
UCEA35A	0.04864558
UC1CF93	0.28973922
U8966B6	0.990231
UA55E9C	0.10326823
UAA9111	0.89692783
U660E23	0.08493891
U972932	0.9936336
U676B64	0.090358965
U8240B2	0.15152413
U7C4DF9	0.96053964
UC22D2C	0.996411
U5EB2BB	0.9419246
U78D57B	0.99622273
U84E02A	0.11942964
U6BC646	0.9727551
UC069B7	0.024596654
U6248AC	0.012249777
U5A5AD3	0.9868485
U843B13	0.9783241
UBF7A2D	0.1675784
U4F596C	0.97808576
UB4074C	0.07561247
UB47804	0.9800637
U91AF58	0.0278791
U917F47	0.0107753845
U5D9522	0.97011346
U638DD6	0.9714674
UA700AD	0.9983876
UB40941	0.98953956
U7D59C2	0.038277496
UB1FF96	0.9984309
UB3C83F	0.14349742
U75F7A7	0.029083708
U896985	0.07584875
U78AC8C	0.028161092
U811AF7	0.98087686
U638BBE	0.06217698
U5EA45F	0.99591595
UA081FF	0.12933435
U672118	0.5867682
U7A6B4F	0.96011364
UD1583F	0.988872
U595BDF	0.9667653
UCC2B8A	0.99854267
U54D605	0.12747201
U91425E	0.96147513
UC13D21	0.058125373
U856025	0.017290791
U74DA51	0.14072922
U7D85DB	0.027509293
U8A5E63	0.9564582
U5D73F8	0.51136625
U85BAE3	0.9690685
U899283	0.96422386
U85A4EA	0.97050166
U75D60D	0.98095876
U5BB83B	0.9882591
UB14EEB	0.9788352
U680480	0.11586494
UCD2C58	0.078191265
U6D2FBD	0.08408588
U7AAED2	0.9840487
U81F875	0.042329773
U5E3537	0.50328565
UA533CE	0.9157235
UA9671D	0.03809525
U5E18F8	0.2279526
U7B872A	0.073328525
UADCD76	0.3131674
U9CEF95	0.99480623
UC9A754	0.9528589
U9A7A69	0.99578995
UBE48CE	0.93814075
U67B0BB	0.9377752
U87D413	0.9247423
U555E52	0.9629425
UA688D2	0.89260435
U6B7944	0.9679109
U5B5FD3	0.82866067
UACB86B	0.0015137186
U6A21A2	0.9867099
U6F29D4	0.99491936
UB75389	0.99681515
UC258E1	0.011358924
U554914	0.7120346
UB24809	0.15245573
UA8A75C	0.99284726
U970DA3	0.08125934
U888259	0.03225621
UC94411	0.12614626
U9D6AB9	0.24669956
U66B2E8	0.04578738
UAB9EAC	0.07002318
U583495	0.109984584
UAD0773	0.016981155
UA767EA	0.050129324
U61A620	0.98350257
U622BEF	0.027092788
U9CD218	0.9821582
U798F31	0.9671803
UA7E5B8	0.12794001
U55106C	0.10157195
U59C329	0.7886266
U5B2B35	0.9453394
U739963	0.0517445
U5A87B1	0.08329751
UA1DC1B	0.28798482
U6B5D18	0.9909733
UA95816	0.98741865
U6C45D3	0.047224347
U7DE527	0.9740888
U732B8D	0.99571913
U847918	0.9601741
UC84741	0.92655724
UBBA577	0.94854635
UC70AA7	0.9514263
U910CC9	0.7624278
U57A0DE	0.0365925
UC9CFEB	0.17066611
U87D1FC	0.9818284
U7AAB54	0.99127156
U91A426	0.9844244
UBC6F9D	0.036467854
UAEF245	0.9664513
U744409	0.1077159
U832866	0.031270314
U6B65DA	0.9477078
U76A13D	0.013064758
U5B958E	0.14762115
U8B7F4E	0.12830296
U9C2C84	0.9937915
U928829	0.018055445
U8D8277	0.21833552
U88608B	0.009512727
UCE50EC	0.98963225
UA06B99	0.006375135
U9D63C4	0.9896853
U661DD7	0.9831753
UB178CA	0.93391246
U9373D6	0.99724376
UA13EE6	0.14606719
U7751C9	0.4593214
U8A692E	0.20931514
U89D5F6	0.99249
UB4D9DD	0.9899244
U8EC546	0.9292962
U983BCF	0.11900816
U9E36B8	0.96450305
U58A2BF	0.9945603
U871440	0.9758916
UCF5814	0.60137874
U948BA5	0.01673975
UC8E8EA	0.22321744
U71EBEF	0.06157734
U7F5AAC	0.99222046
UD20B50	0.16546172
U656BDD	0.9856984
UCBCB1D	0.09696615
U965248	0.914947
UC7D965	0.9649515
U8A8C77	0.92499006
U6ADE4D	0.98036456
U774F40	0.09424586
UC96D27	0.9967705
UBFAC38	0.04293377
U999B9C	0.06693248
U59274A	0.9747576
U5DDD01	0.9740899
U57EFF0	0.9821592
UCC9FF8	0.9104389
UBB94FB	0.9607298
U8BFCE0	0.028356664
U92AC4E	0.98654556
U894F5B	0.15015985
U4EA613	0.35821718
U57CB60	0.98913175
U9D6F8D	0.95024437
U871992	0.84428227
UCE3EB2	0.06747148
UC80CC3	0.9897469
UC8F384	0.9911239
UC8CE53	0.091308765
UA91443	0.04106867
U95884B	0.11666929
U9C30C9	0.8403956
U7ECDB2	0.863067
U5DF8C1	0.25142425
UB911A5	0.97612154
U565F03	0.8979234
UCF279D	0.998026
U68EC20	0.083384715
UC65E30	0.18604973
U5FA97A	0.9819781
UA8F569	0.26949129
UAD8DD7	0.0268206
U6B8EE7	0.10540235
U6C34D7	0.99447036
UD34FCE	0.84947807
UD2F2AC	0.8589317
U64718F	0.24313836
U61C6E3	0.020663988
UB943E7	0.4410233
U609EB7	0.996433
U8B35A8	0.035470683
UC59746	0.09003915
UD26332	0.9354512
UD27408	0.18696438
UC4E07E	0.97889155
U93D02C	0.19481002
U776D8E	0.97180355
U5BD42F	0.08225031
UCB293C	0.86704445
UAFFD37	0.05052938
UC49807	0.009515912
UC3FF7D	0.12581235
UBF0189	0.18319237
U64198F	0.19357137
U5E7635	0.02479804
U7C3DAE	0.005027367
UBB71F9	0.5595154
UC2BD0B	0.9724448
U9BDE64	0.87645
U614696	0.015725393
U744D9E	0.9984079
UCD9354	0.99564016
UCB7227	0.106839366
U6EBA82	0.26687667
UCAED76	0.97533673
U5C6289	0.9835539
UA55CB6	0.07530885
UBEF86B	0.9842688
U989CD0	0.08379839
UA29B30	0.9097487
U578C82	0.83149296
UC57425	0.91403866
U717FB0	0.9827418
U740996	0.015380803
U86FBCD	0.08166953
U7406B9	0.04206113
UB63358	0.009010911
U72FC37	0.21761215
UC17A84	0.099689744
UB87050	0.011068573
U9E6616	0.1114387
U772F19	0.9912436
UC488C1	0.030189093
UBEBC74	0.08905209
UAEDCE2	0.5732152
U854F55	0.7478732
UBD6E42	0.98423845
U978B3B	0.015476351
U6C80AA	0.96858114
U6CEA87	0.85232687
U7E91A5	0.99792695
U91F662	0.931483
U74E5B5	0.30180895
U783CC3	0.968561
UBDFF75	0.92446303
U5619A7	0.11357009
UBB3F09	0.061670944
UCF8FC9	0.009108979
U69E112	0.89402884
UA1B5DA	0.98890674
UB4B76B	0.9766169
UBFE7C6	0.9967167
UA20109	0.11792263
UC0AA44	0.9844536
U82C0C8	0.045062106
U600D43	0.10366224
U6A4A29	0.0048753647
U64DEFF	0.05684268
U727458	0.52576804
UCA9984	0.063584015
UC8C2E6	0.09399881
UB12663	0.04373932
U641F75	0.88911366
U5E56A7	0.8840992
U855ADC	0.238532
UCC99DF	0.9980872
UAD6667	0.98761636
U5BE2C1	0.9355291
U90FBB9	0.9809862
U6B2EF7	0.96515113
UA6AAFC	0.018151402
U849EE7	0.97595245
U5C02D2	0.061489183
U934C01	0.08314791
UA36D2C	0.91932005
UA37AC0	0.98297197
UBD89AA	0.1417789
UA85AFE	0.09956871
UC27F90	0.057769798
U9966FE	0.09396864
U856C1D	0.122960724
U9C434C	0.9955877
UCFDA72	0.1372533
UB842E9	0.9767858
UAFCBAF	0.20790002
U6D61E9	0.9839618
UA32922	0.95854795
UCDFD36	0.99559563
UA6F410	0.9650361
U602CDD	0.0103244055
UA97987	0.9572544
UA81B2D	0.061719745
UAEF70D	0.97235525
UAD9055	0.89311826
UACC020	0.013762655
U6515BA	0.022775033
U88677B	0.032583296
U7D3AAD	0.97216034
U8AEB66	0.0699585
UC8CC7A	0.019657724
U6D2A0C	0.71757334
U5F3A3B	0.1615651
U4E7C66	0.9992415
U69744F	0.14386415
U6FE2C0	0.9987668
UA371D0	0.022609355
UA714F0	0.08141477
U997DBA	0.9949372
U9F5589	0.29624656
UA7D8C4	0.038404677
UB4DED5	0.9094139
U56FA1D	0.06056864
UC26182	0.89705384
UC53C4D	0.97456044
U7A1294	0.9341078
U87F322	0.9958631
U5638F7	0.06118876
U9F3B66	0.99127567
U90F0B6	0.012409711
U78281C	0.03684576
U5E6E83	0.99500656
UADDC34	0.14838563
UBFAAE3	0.2888376
U58F737	0.95776784
UB8281F	0.9941309
U5FBD4C	0.08582079
UB8AB9C	0.99600273
UA908D3	0.10744497
U93A9B0	0.15163907
UB782FA	0.33699188
U884A06	0.02569667
U98803B	0.118485466
U97A2E6	0.9301659
U8D460D	0.9905223
U61299B	0.50789356
U65355B	0.9982174
UC5C31D	0.005441538
U7C8198	0.008515372
UAF4361	0.98565406
U94070A	0.98448884
U654990	0.04977779
U735792	0.13567793
U993D58	0.9820154
U7559C0	0.9949339
U5918D7	0.91969883
U774317	0.9997433
UB7B07E	0.04548217
U6D8BD3	0.18988776
UD11D2B	0.21561725
U8175B2	0.42664504
UACD91D	0.059967026
U611066	0.1615971
U96E34A	0.12925236
U71D1BC	0.07694988
U68FD1B	0.9913634
U716AD2	0.5981106
U635C9B	0.06027591
U7D473F	0.863138
UB7B55B	0.27187455
U6430A4	0.9990427
U7749A9	0.920198
U909039	0.01785133
UD1572E	0.06865634
U56EFC6	0.031928886
U62217D	0.08543615
U5D3288	0.06577974
U605A1C	0.069438316
UBF6534	0.99893314
U4D4DBA	0.49530953
U692227	0.11769734
U88F6DD	0.9740858
U6031FB	0.9947497
U93A6F8	0.99623775
U748CAE	0.9964569
U5DC87A	0.057270914
U6FB55F	0.07184182
U7F20F9	0.12973419
U6E65AB	0.034291584
UC575E3	0.99368507
UAEC327	0.9765339
UABF868	0.86301583
UCE9632	0.29130116
U6F12C4	0.051906418
U8DF60D	0.9777564
UAD2721	0.9767347
UA043A8	0.26323473
U663D67	0.10558494
U9B6410	0.9853667
U68B914	0.089831315
UCEDBAF	0.0040638084
UAC79B6	0.013441255
UB55789	0.9670943
UCD4B78	0.029963838
UA6E304	0.6769621
UA893C1	0.017660595
UADB889	0.1675314
U7BDB77	0.87486935
U8DD8BB	0.9720951
U909DD9	0.97863525
U95AC74	0.8881898
U7CCC21	0.98969764
UCF5CD9	0.99496436
U696B06	0.9442602
UC12BED	0.11105647
U6E7FA8	0.09528277
UC6369D	0.9866767
U8D42F8	0.008455636
UAC706D	0.9823584
U8F14A0	0.013344728
U67B052	0.08533659
UB52B2C	0.030301888
U6C3FC9	0.9173359
U7595F7	0.8895105
UAEFAAA	0.9827556
UCA8382	0.9122812
UB15C1D	0.9673014
UC5C0EC	0.0043414934
U6ED009	0.95399165
UBBE18A	0.09139236
U87713C	0.04727763
U620F7B	0.211001
U81FF09	0.027527258
UAE0780	0.49968168
UCDF274	0.051553443
U8C4FEC	0.09195571
UC6C86E	0.0050820545
U739C3D	0.18360963
U7D9B28	0.8466501
UBB0813	0.9504687
U8C9D70	0.9830736
UC7FEC1	0.7095726
U73B818	0.17447211
UCBECEF	0.9899977
U59FAE2	0.038573664
UAC0C7E	0.9559779
U96F078	0.89544946
UA4C39D	0.062042378
UAF789A	0.25598794
U7217B6	0.028298795
U95C2D5	0.020947639
UB39E3E	0.99477494
UBBC447	0.99018997
U7E7B58	0.99507755
UA6C216	0.23830102
U99CD1E	0.93641263
UA2B677	0.9929676
UB5F4B7	0.04526456
U91C023	0.992249
UB6B0CF	0.4103106
UA5D31B	0.95939374
UBDFB1F	0.99229276
UAE3EC6	0.959502
U70987C	0.006343867
UB0CEC0	0.05108097
U5C3A1C	0.98946476
U6684B2	0.36579522
U7F5C6E	0.05996807
U77EED9	0.95013434
U811374	0.9698426
U97484F	0.95500463
U6A9849	0.07292945
UBA9FB8	0.16946152
UA3D14F	0.88730365
U954117	0.99279094
U93C95F	0.19000795
UB8213D	0.95296067
U8B8DB4	0.020608349
U60CEF8	0.93625355
U5D8A6B	0.9586872
UC04F97	0.9546562
UB444B5	0.97980726
UB766A4	0.97737825
UC048DE	0.9810432
U743E4F	0.09072156
U68CE8A	0.9715636
U9013AC	0.9918892
U9C5EE4	0.0882053
UBA9730	0.8843142
U5B5302	0.2072396
U5A1658	0.98097193
U69927F	0.97177875
UB58595	0.99142027
UCFDAC1	0.057678252
U5B84E4	0.6338405
UC8CDAA	0.023640785
UC32D74	0.73825455
U55EED8	0.048262797
U642471	0.01842224
U9FA7E5	0.9847606
U9C5DEE	0.026580928
U9A1AD4	0.022351814
UA80D6D	0.45862636
U72B17B	0.9898024
UB7FF28	0.120512925
U87C44B	0.9840348
UBF55CF	0.9945667
U7FD6CF	0.018567942
U567D3D	0.082474366
U70C829	0.9920731
U7E26C2	0.7550182
U9D341C	0.28677532
U945570	0.09767213
U9A8F50	0.8605384
U55C943	0.99722594
U4F6585	0.09247869
U70AB62	0.83372265
U90B6E6	0.22230703
U66F1F4	0.13881643
U749C10	0.037058245
UB72D86	0.8191681
U55F3F9	0.9953827
U92F9EF	0.9367664
U86E912	0.9547515
U8054AE	0.98497254
U7D1A62	0.9279365
U836E7F	0.9967529
UB356FF	0.9875114
U66442B	0.8440459
U84EF2E	0.99090123
UA01990	0.044036362
U9236D5	0.97814846
U653380	0.97182083
UB3B7AE	0.22831005
U61DFDA	0.9423893
U88EF27	0.97268987
UA43F0B	0.104755096
U7A2469	0.050185625
U87FE2F	0.16284887
U92FC25	0.99826616
U80E763	0.20864011
UAB61A6	0.23540685
U97635B	0.99325114
U6F0674	0.06828698
U623433	0.52437085
UC87208	0.068304375
U930F7D	0.9732945
UAB7CFB	0.0055306884
UA3706C	0.0053497045
U7F64CB	0.16108142
UB62A58	0.99613625
U9DB9DA	0.30350712
U75228D	0.08981457
UCE7C5F	0.049943455
U5A7F1C	0.040809266
UC77DB9	0.706039
U752D3E	0.9915141
U7A4EF1	0.9646611
U64A970	0.9801639
U7463B5	0.988494
UA697EF	0.059906483
UA9B9D9	0.008935344
UA87A7D	0.00048957096
UAD33A3	0.20702037
UBEBA28	0.9930177
UCC394F	0.9765262
U92FFBA	0.016922662
U726F03	0.92259556
U941F48	0.9866693
U62A994	0.9782063
U665157	0.9957842
U5737C0	0.89016163
U9D5248	0.6621049
UB17DBA	0.20994297
U9A8139	0.003955612
U9E839C	0.19769306
U87F5DB	0.36294198
UB046FE	0.10192793
U9D1CD1	0.9898291
UC39853	0.96100307
U7ACC3C	0.12550133
UBB2AB0	0.0067370716
U72B6D0	0.17583306
U5A4980	0.083794124
UB0A622	0.98745126
U748B98	0.99943846
UA81E32	0.25803044
U87416F	0.44983488
U70DB45	0.36941278
U8DB08A	0.29836348
U869A5B	0.97212136
U6CE84B	0.0404829
UB3E758	0.01703262
U71AD0F	0.32365558
U62940A	0.98588485
U7AF2A2	0.06702521
U8A1978	0.019838376
UCA00AB	0.06500221
UAAA19B	0.048441663
U904B6C	0.668232
U942FB8	0.9940534
U77F116	0.052166827
U86A583	0.150879
U5C69DF	0.9750963
U6C8F85	0.974146
UC21152	0.106384106
UA599CA	0.9523902
U7BC568	0.76899457
UC6F9A5	0.34309784
U72CB93	0.03924726
U9BF547	0.99525565
UA61ABC	0.13005593
U87315E	0.9602375
UA3715C	0.12048795
UA6A0D2	0.9433387
U63566F	0.053201724
U58611C	0.15908454
UAB9D7E	0.1186063
U6F5BF5	0.99782676
UAED5EF	0.002487069
U600809	0.96186066
UAE0669	0.02186834
U829198	0.07069388
U92409A	0.23558675
UC4D689	0.027679559
U7DF997	0.99170566
UA682D0	0.9964646
UBAA5E7	0.14502858
U72631C	0.95824546
UBF2EB3	0.031080013
UB2E490	0.9200606
UC81430	0.18785274
UCA4D3D	0.1828368
U7498C1	0.999602
U647081	0.99154365
U8743BD	0.041262593
U8AB596	0.19403838
U8AE68A	0.9372739
U85AEB7	0.81874007
U63C86E	0.0025604228
U8C629A	0.9625177
U990705	0.9163914
UB0637D	0.9317654
UBBF508	0.96367127
UCE5D78	0.98428625
U593F02	0.012947666
U6A8470	0.00594912
UAD8153	0.8327538
UAE2FFC	0.99071574
UB6CB2B	0.0071733054
U5CB10A	0.95237494
U7D7E33	0.093699396
U7B6181	0.101078704
U65193D	0.11549125
U8A24F8	0.086679615
U98F4A4	0.063796185
U9A1350	0.023969632
U61C0AA	0.038804032
U98EFD5	0.98777944
UAA0A29	0.22333397
UAAC447	0.020435363
U7BF9C3	0.98874986
UB675A8	0.018475788
U83C36E	0.014560578
UC9D85D	0.9885611
UAE7075	0.24849674
UADA7EC	0.025382321
U6898C2	0.050466143
UADDBF3	0.0007857379
UD09541	0.10598117
U6E6502	0.10191862
U9C78BE	0.6593146
U55ABBB	0.94732046
U9DC26E	0.9837024
U75A20A	0.9720168
U970429	0.9028533
U617720	0.15709281
UA09961	0.024747467
U66DA72	0.093234
U704D5C	0.25761443
UCF32D5	0.0810725
UA12456	0.31329978
U74E6E5	0.16622463
U9F4C10	0.022314802
UB5C1AE	0.23936872
UC2E93E	0.2227631
U6858E4	0.82965773
U8090C4	0.0022352408
UAEBC76	0.049935285
U712B71	0.0013271739
U5E4C38	0.9942
UB36004	0.9426298
UB78C3A	0.9780318
U574858	0.9831329
UA51A04	0.0014793355
UD2AA4B	0.997352
U78ABEC	0.9972294
U92AD8F	0.36398605
UC2B3D9	0.17217827
U5D445C	0.9819179
UA29E90	0.9945018
UCA8DB3	0.059099063
U9CDE45	0.3182286
UB13F74	0.9609874
U97DA7C	0.07021069
U83A6AD	0.08992037
U6C25B3	0.8965058
U8DA302	0.9952395
U62C4AA	0.9908319
U8D68F9	0.74067277
UB41420	0.9811828
UA61511	0.08729931
U75B7E2	0.07707364
U953B82	0.085634515
UADA469	0.048035704
U83FBAD	0.08926518
U62F3BA	0.92857665
UB02029	0.93386537
U985C55	0.0007748197
UC4359A	0.95311457
U798731	0.90737104
UC36CE4	0.999181
UAA5CE6	0.18779874
UC429E7	0.047401343
U754C61	0.86059207
UB0E4EC	0.9702644
UA5F8CB	0.94663215
UC1AA6F	0.6062935
UA9C4B2	0.9748653
U6F57A6	0.048011605
U578299	0.9385974
U6C72F3	0.9761294
UB67C3F	0.017620074
U585137	0.01926071
UA82505	0.00031252016
U8565F9	0.028202869
U7BF511	0.89775246
UC1FD93	0.720882
U6FE0AF	0.35530218
UB8D67D	0.083957545
UA98ACA	0.74964267
U8D2056	0.017131014
U66B7A7	0.9932203
UCC68A6	0.042011656
U67A3F1	0.98727566
U64DF52	0.97468436
U51CAB3	0.9320884
UCDB6AE	0.98575103
U6A1BF5	0.09676743
U5E6C4E	0.95166844
U67255C	0.9983222
UBE122A	0.09319809
UC8CEBC	0.30397537
UC5383F	0.106126875
UC60CC3	0.030416984
U8F3B0C	0.08641796
U57DA5D	0.023613067
UB045B9	0.99064445
U5BB0FB	0.8899621
U57AABF	0.9815801
U793FCC	0.9970489
U756411	0.028780688
U7ECAB3	0.0524722
UAE74A4	0.005123605
U7D72CB	0.9901839
U7083FC	0.080480374
U62B4A2	0.05043301
UB5CC3B	0.9507694
U8D4DFE	0.08437623
U9ACC62	0.024201574
U6D78C9	0.022621598
U85319B	0.010265748
U7BD666	0.9387975
U7A5B48	0.98986244
U6F35F2	0.98177254
U5AA34B	0.8218283
UA4F252	0.147488
U740322	0.10219241
UA200F5	0.99437606
U74AB29	0.16582374
U7C1A37	0.15250042
U672624	0.121740416
U6F6284	0.089683205
U7AB5E1	0.026920047
UA5A157	0.9820356
U60E66F	0.017756373
U7E3FF3	0.01948118
UA5E1DA	0.11227796
U711D99	0.10098786
U619231	0.9698888
UB3E6C3	0.9982577
UCEFC08	0.9571811
UA9FB58	0.012801445
UCE5851	0.9404149
U5E476C	0.13021894
U984422	0.08530932
U922484	0.9148155
U8D453E	0.083465174
UCA1699	0.033793524
U68EFF2	0.6878329
U8B9B4A	0.99031067
U7EB899	0.9952217
U9D7B61	0.109077014
UB2B209	0.16672271
U8F223F	0.99075717
U5819B9	0.97330225
U7A92EA	0.0056186086
UA2957C	0.9998554
U66A338	0.015903706
UBFA867	0.002481442
UCC3CCB	0.9754108
U5A22DF	0.9692774
U6DE939	0.9746968
U9CF763	0.095350005
UB25B9C	0.046201494
U725C88	0.9845005
U8DE986	0.0067463187
UC8C56B	0.99531627
U6A0BEF	0.027052995
UC4CA6A	0.0599442
UB06908	0.14061473
UBF44BC	0.10609384
UAB92EE	0.05569439
U6446DB	0.06766777
UCC69DB	0.13981426
U8A94C4	0.42580575
U6E97CE	0.0360032
U63D252	0.026348472
U997D6A	0.117306836
U6BEA21	0.12064851
U8E1902	0.15751328
U58056F	0.09413065
U613E18	0.3010034
U827305	0.054781627
UA049C1	0.105842166
UA976D4	0.084857464
U9F3D01	0.10462155
UCF2253	0.33669138
U61CFF3	0.09699778
UC60874	0.18491839
U7EBB7B	0.32720992
UCF47D5	0.34952092
U8375F2	0.9977071
U82D239	0.46329156
UC9ADD5	0.1423394
U6A8E8D	0.33481053
U91862D	0.9904817
U673931	0.0052886964
U5C6C3B	0.091030754
U8EF9FE	0.08213165
U632DFD	0.017313005
U62C454	0.1439328
U76E717	0.053645022
UA2F9FC	0.026331399
U5FDE07	0.036033094
UB1ACA2	0.13013756
U9BE5D6	0.03596856
UC01B06	0.09766782
UA1D1AE	0.08492655
UD10E76	0.11202881
UB60A91	0.029192626
U61A8FB	0.049932472
U7CD259	0.075312406
UB64F88	0.11298609
UA686E8	0.028927064
U583FC9	0.08494464
U9964E5	0.19746499
U56BD20	0.023638632
UC9CED0	0.027858257
UC9C865	0.0032323739
UAB079E	0.26621997
U555BC4	0.011352436
U843497	0.07596632
UBEC4F6	0.0016751782
UBCC348	0.00960899
UBBFFCB	0.019203726
U5B0A4E	0.10053447
U587BD7	0.9710707
UAFF4FA	0.20318241
U7FE50E	0.008856823
UA527B0	0.12704922
U971AFD	0.09928674
UB7C69C	0.086717755
U77F39F	0.1848553
UB67882	0.12201014
U76CDB0	0.085931644
U7D2E73	0.07017541
U99A2A2	0.030434327
UA781D9	0.04052787
UD2A8CC	0.18537642
U70B938	0.024190461
UC5ACFD	0.025478477
U859290	0.08463827
U6718A5	0.09266628
U8DFF63	0.10100812
U6CE317	0.24996072
UB3E606	0.9843634
U79A3D2	0.61856556
UA5AABB	0.091328606
UCE4457	0.028558368
U90D1DB	0.05257712
UBECB3F	0.035045482
U69748E	0.16677582
U76BA5D	0.18813694
U9F8FE6	0.49260366
U9715E5	0.9980027
U8DF7F5	0.2945581
U7A5BF2	0.11120394
U5F61C4	0.13477036
UA78994	0.49308655
UA9E6F2	0.38307694
U589A23	0.38880745
UC1444F	0.19097327
U59FE7F	0.24549313
UA277E3	0.9948362
U6C18DA	0.4482615
U72A538	0.9957912
U670D09	0.09776621
U62BD3D	0.7178926
U4B2432	0.20362553
UA3CEE5	0.01422296
UA03158	0.29803476
U845CBD	0.27686223
U5C73AF	0.38946095
UA12A25	0.5749251
UAA0897	0.38236618
U9C5CF4	0.087295376
U7AB87C	0.8735099
UB75F45	0.10145174
U782F90	0.2657907
U8D1419	0.09080192
U9241B9	0.09703751
UC67B3B	0.43585435
U527003	0.29941213
U86C7D5	0.99903536
UBDF9F8	0.18035065
U5EB4DD	0.57371414
U777C19	0.99518
UA069B6	0.15396231
UB9A04D	0.17608997
UD24758	0.26969838
UC2CB9B	0.18408866
U57AB5F	0.9968749
U7FF97A	0.99893826
UACE901	0.08874235
U954BEC	0.12555906
UA2E43F	0.9968267
U551EFF	0.20223238
UB3A193	0.12024521
U91D3AF	0.18554787
U855728	0.14849444
U6F7684	0.13962832
U7AE7CA	0.411119
